Country Name,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
North America,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
North America,"Mortality rate, under-5 (per 1,000 live births)",7.2,7.1,7,6.8,6.8,6.7,6.6,6.5,6.4,6.3,6.2,6.1,
North America,"Primary completion rate, total (% of relevant age group)",,,,,,,98.78486633,98.78457642,99.93427277,100.2917023,100.6807327,100.8257675,100.8343124
North America,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.005310059,1.002529979,1.000339985,0.997900009,1.004570007,1.005310059,0.997280002,0.99466002,0.995459974,0.995490015,0.988279998,,
North America,"Agriculture, forestry, and fishing, value added (% of GDP)",1.074131914,1.258481625,1.215938691,1.377349617,1.210400851,1.099476459,1.011884756,1.020242537,0.965362678,0.90331169,1.024971081,1.029311705,
North America,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,
North America,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,
North America,Terrestrial and marine protected areas (% of total territorial area),,,,,,,16.37381469,16.37478399,16.37478399,17.0557481,16.69991141,12.76022584,
North America,Marine protected areas (% of territorial waters),,,,,,,20.92364315,20.91092006,20.91092006,21.93094802,23.03906424,12.78978326,
North America,Terrestrial protected areas (% of total land area),,,,,,,11.32472302,11.33366072,11.33366072,11.82055558,10.84290513,12.33696744,
North America,"Annual freshwater withdrawals, total (% of internal resources)",,,,,8.39417589,8.470820603,8.475434223,8.480047844,8.480047844,8.480047844,8.480047844,,
North America,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,475.7818894,480.1261118,480.3876118,480.6491118,480.6491118,480.6491118,480.6491118,,
North America,Population in urban agglomerations of more than 1 million (% of total population),44.52842955,44.72449835,44.90663701,45.11083509,45.30751841,45.52082432,45.72817085,45.97663338,46.26585026,46.4017386,46.34669834,46.65784446,46.82439896
North America,Population living in areas where elevation is below 5 meters (% of total population),,,,,,1.927282859,,,,,,,
North America,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,1.418927325,,,,,,,
North America,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,0.508355534,,,,,,,
North America,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
North America,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
North America,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
North America,SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
North America,PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
North America,Nitrous oxide emissions (% change from 1990),-10.80302931,-12.67371863,-14.71895353,,,,,,,,,,
North America,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),296599.0276,306629.7115,300564.4742,302304.1698,302831.6411,302820.7982,307870.0798,307199.3569,311772.9389,307663.2882,305082.6659,,
North America,Methane emissions (% change from 1990),-11.96871935,-13.17198293,-15.12771889,,,,,,,,,,
North America,Methane emissions (kt of CO2 equivalent),739041.0258,745728.0939,758264.3927,764422.6668,792333.8498,795112.5746,779022.3566,800086.9983,847145.2575,887716.9792,848384.7884,,
North America,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
North America,Total greenhouse gas emissions (% change from 1990),10.86142284,12.75410442,9.28192334,,,,,,,,,,
North America,Total greenhouse gas emissions (kt of CO2 equivalent),7127917.81,6945286.845,6727031.125,6880078.414,6934818.335,6820857.198,6712420.937,6673447.87,6896878.326,6766643.612,6182890.113,,
North America,Other greenhouse gas emissions (% change from 1990),116.0612778,240.3279777,240.3279777,,,,,,,,,,
North America,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-57031.39063,-123926.3906,-134002.3047,-66599.3125,-124413.8672,-82129.3125,-74325.21094,,,,,,
North America,CO2 emissions from solid fuel consumption (% of total),33.71056389,33.32531565,30.95763942,30.49698668,30.46081251,27.49480407,25.52832229,,,,,,
North America,CO2 emissions from solid fuel consumption (kt),1999349.905,1907050.264,1702143.741,1722208.881,1725884.433,1524007.856,1389747.497,,,,,,
North America,CO2 emissions (kg per 2017 PPP $ of GDP),0.322364181,0.306008278,0.287780784,0.289933552,0.284377615,0.271505474,0.262476964,0.253551313,0.253983298,0.240716505,0.222886278,,
North America,CO2 emissions (kg per PPP $ of GDP),0.361159156,0.335952032,0.310403232,0.306917769,0.295619777,0.280196598,0.267510934,0.253551313,0.248081007,0.231456195,0.211604981,,
North America,CO2 emissions (metric tons per capita),17.26630753,16.54095365,15.78155499,16.08118601,16.01906437,15.56617047,15.17449435,14.89376766,15.2620189,14.70979335,13.08883746,,
North America,CO2 emissions from liquid fuel consumption (% of total),40.7783885,40.84979428,41.54542502,41.00487417,41.14633657,43.34182237,43.75182087,,,,,,
North America,CO2 emissions from liquid fuel consumption (kt),2417785.112,2336924.095,2284306.312,2315607.824,2331372.257,2402431.383,2380205.696,,,,,,
North America,CO2 emissions (kt),5929200.9,5722961.1,5502344.6,5647839.6,5668969.1,5549450.9,5451373.3,5387541,5554874.3,5383712.2,4837406.2,,
North America,CO2 emissions (kg per 2015 US$ of GDP),0.333286707,0.316399683,0.297548993,0.299781622,0.294045849,0.280712187,0.271370463,0.262150776,0.262596326,0.248875816,0.230418689,,
North America,CO2 emissions from gaseous fuel consumption (% of total),24.55361551,26.14305048,28.29533894,28.17469003,29.00283134,30.38928454,31.54980094,,,,,,
North America,CO2 emissions from gaseous fuel consumption (kt),1455808.391,1495707.572,1556112.078,1591301.271,1643430.282,1684661.026,1716152.657,,,,,,
North America,CO2 intensity (kg per kg of oil equivalent energy use),2.390212132,2.323151442,2.266541667,2.300432474,2.269334689,2.257480033,,,,,,,
North America,Energy use (kg of oil equivalent per capita),7223.540273,7117.469938,6957.807503,6989.336549,7054.546992,6886.867395,,,,,,,
North America,Electric power consumption (kWh per capita),13580.59419,13483.99377,13200.44502,13278.45725,13253.82147,,,,,,,,
North America,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",134.8810664,131.6879158,126.8886847,126.0238223,125.2440903,120.1287518,,,,,,,
North America,Renewable energy consumption (% of total final energy consumption),8.889854259,9.789689255,10.16870901,10.51008283,10.64276367,10.45552255,10.81338081,11.35193528,11.46307413,11.78375194,12.59905123,,
North America,"Electricity production from renewable sources, excluding hydroelectric (% of total)",3.988195134,4.596843632,5.227776331,6.061424272,6.719698222,7.233377928,,,,,,,
North America,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1.98E+11,2.28E+11,2.57E+11,3.00E+11,3.35E+11,3.59E+11,,,,,,,
North America,Renewable electricity output (% of total electricity output),16.2898875,18.59055905,18.61499715,19.39997176,19.52780295,19.9474594,,,,,,,
North America,Electricity production from oil sources (% of total),1.127168315,0.929057317,0.814762304,0.900726561,0.965698292,0.945479756,,,,,,,
North America,Electricity production from nuclear sources (% of total),18.74223279,18.43035884,18.25140486,18.68072006,18.80727341,18.80755131,,,,,,,
North America,Electricity production from natural gas sources (% of total),21.57071839,22.2966102,27.08446059,24.70058197,24.56462082,28.97212778,,,,,,,
North America,Electricity production from hydroelectric sources (% of total),12.37163297,14.04783248,13.41858393,13.37516973,12.90770814,12.71017783,,,,,,,
North America,Electricity production from coal sources (% of total),41.81033136,39.28977433,34.78870855,35.88207013,35.65618997,30.92854745,,,,,,,
North America,Access to electricity (% of population),100,100,100,100,100,100,100,100,100,100,100,100,
North America,"Foreign direct investment, net inflows (% of GDP)",1.763194815,1.733266829,1.657174474,1.899919458,1.632132034,2.889735414,2.513675335,1.920590511,1.156108057,1.577592609,0.744989537,2.202923804,1.599959797
North America,Cereal yield (kg per hectare),6329.827682,6174.01874,5422.422578,6635.496914,6854.176947,6676.54214,7773.803116,7419.097435,7260.710529,7104.182311,7211.626985,7141.158302,
North America,Average precipitation in depth (mm per year),,,,,,,,,,,,,
North America,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,
North America,Forest area (% of land area),36.21933926,36.23224155,36.24514384,36.25804613,36.27094842,36.28385071,36.28166057,36.26305577,36.26101415,36.25897198,36.25693036,36.61244105,
North America,Forest area (sq. km),6560432.1,6562769.1,6565106.1,6567443.1,6569780.1,6572117.1,6571720.4,6568350.5,6567980.7,6567610.8,6567241,6566871.133,
North America,Land area where elevation is below 5 meters (% of total land area),,,,,,1.055039595,,,,,,,
North America,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0.029417194,,,,,,,
North America,Urban land area where elevation is below 5 meters (sq. km),,,,,,5305.794904,,,,,,,
North America,Rural land area where elevation is below 5 meters (% of total land area),,,,,,1.0256224,,,,,,,
North America,Rural land area where elevation is below 5 meters (sq. km),,,,,,186543.6871,,,,,,,
North America,Arable land (% of land area),10.78800362,10.69102941,10.62999612,10.67388157,10.71776702,10.76170216,10.8055324,10.83450597,10.84449876,10.84217999,10.81937876,10.92741964,
North America,Agricultural land (% of land area),25.68709524,25.54710788,25.443092,25.47715284,25.51121113,25.54531911,25.57904615,25.59910647,25.60029898,25.58917993,25.55768885,25.80269648,
North America,Agricultural land (sq. km),4652720,4627364,4608523.538,4614693,4620862,4627040,4633149,4636782.538,4636998.538,4634984.538,4629280.538,4628016.538,
Namibia,Urban population (% of total population),41.616,42.637,43.693,44.756,45.826,46.9,47.961,49.005,50.032,51.042,52.033,53.005,53.956
Namibia,Urban population,873633,909166,947033,986650,1027878,1070588,1114303,1158740,1203610,1248816,1295152,1341107,1385057
Namibia,Urban population growth (annual %),3.973955524,3.986731676,4.08062437,4.098142715,4.093639531,4.07115473,4.002106709,3.910411053,3.799216628,3.687052829,3.643216034,3.486732954,3.224590171
Namibia,"Population, total",2099271,2132340,2167470,2204510,2243001,2282704,2323352,2364534,2405680,2446644,2489098,2530151,2567012
Namibia,Population growth (annual %),1.5047354,1.562982666,1.634062049,1.694467324,1.730943939,1.754600381,1.765026533,1.756999185,1.725164552,1.688468173,1.720310624,1.63585889,1.446359184
Namibia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,,,,,15.6,,,,,,,
Namibia,"Prevalence of underweight, weight for age (% of children under 5)",,,,13.2,,,,,,,,,
Namibia,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Namibia,"Mortality rate, under-5 (per 1,000 live births)",49.4,49.2,50.3,48.1,45.5,46.2,45.5,44.4,43.6,41.9,40.3,39,
Namibia,"Primary completion rate, total (% of relevant age group)",88.72676849,,92.30071259,92.92321014,,,,,100.3201675,,,,112.5220337
Namibia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,
Namibia,"Agriculture, forestry, and fishing, value added (% of GDP)",8.455369441,8.113627203,8.0544752,7.821464901,8.138935754,6.650426796,6.720117635,7.676156215,7.768297709,7.083976852,9.158178088,9.490370279,8.583972882
Namibia,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,
Namibia,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,104,,,
Namibia,Terrestrial and marine protected areas (% of total territorial area),,,,,,,23.24713187,23.24717006,23.24717006,23.24717635,23.24717635,23.24717635,23.24717635
Namibia,Marine protected areas (% of territorial waters),,,,,,,1.714150861,1.71419851,1.71419851,1.7142,1.7142,1.714199662,1.7141997
Namibia,Terrestrial protected areas (% of total land area),,,,,,,37.89,37.89093103,37.89093103,37.89093,37.89093,37.89093018,37.8909302
Namibia,"Annual freshwater withdrawals, total (% of internal resources)",4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,4.576298701,,
Namibia,"Annual freshwater withdrawals, total (billion cubic meters)",0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,,
Namibia,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,
Namibia,Population living in areas where elevation is below 5 meters (% of total population),,,,,,0.187784026,,,,,,,
Namibia,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,0.112413478,,,,,,,
Namibia,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,0.075370549,,,,,,,
Namibia,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Namibia,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Namibia,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
Namibia,SF6 gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Namibia,PFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Namibia,Nitrous oxide emissions (% change from 1990),17.10087353,18.27188226,19.442891,,,,,,,,,,
Namibia,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),4113.952223,6604.25213,7201.477837,3565.824944,3010.598051,2958.193159,3227.286342,3251.962525,2827.032909,2333.440092,3921.065876,,
Namibia,Methane emissions (% change from 1990),40.63909722,42.04548819,43.45187916,,,,,,,,,,
Namibia,Methane emissions (kt of CO2 equivalent),5301.691638,7567.853912,8292.651185,4830.795958,4449.740731,4333.240504,4685.975838,4622.896171,4208.204004,3812.544338,5335.779671,,
Namibia,HFC gas emissions (thousand metric tons of CO2 equivalent),0,,,,,,,,,,,,
Namibia,Total greenhouse gas emissions (% change from 1990),415.7236728,418.5741093,421.2264361,,,,,,,,,,
Namibia,Total greenhouse gas emissions (kt of CO2 equivalent),12644.0574,17621.69514,19168.19369,12346.56113,11600.85457,11658.02501,12318.84188,12376.72675,11616.69332,10788.72919,13560.37867,,
Namibia,Other greenhouse gas emissions (% change from 1990),65222.5,65222.5,65222.5,,,,,,,,,,
Namibia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",238.8398705,297.1129761,407.8329582,447.8856468,486.7994156,753.423172,708.1697083,,,,,,
Namibia,CO2 emissions from solid fuel consumption (% of total),8.903897764,2.098584337,7.769067797,2.783848168,1.741825,1.803442623,3.196009174,,,,,,
Namibia,CO2 emissions from solid fuel consumption (kt),278.692,69.673,275.025,106.343,69.673,77.007,139.346,,,,,,
Namibia,CO2 emissions (kg per 2017 PPP $ of GDP),0.16218192,0.16428485,0.166006355,0.168608681,0.166094311,0.167614702,0.168153417,0.172844923,0.173271207,0.176248354,0.175634325,,
Namibia,CO2 emissions (kg per PPP $ of GDP),0.172307434,0.170988994,0.171078946,0.173028692,0.165238805,0.168080276,0.168865525,0.172844923,0.169203457,0.169077577,0.166318224,,
Namibia,CO2 emissions (metric tons per capita),1.478370349,1.549377679,1.618200021,1.706683118,1.753053164,1.812455754,1.78707316,1.786398504,1.778831765,1.764171657,1.588045147,,
Namibia,CO2 emissions from liquid fuel consumption (% of total),90.09338658,77.31626506,80.69471751,57.40486911,82.782525,82.35721311,84.61013761,,,,,,
Namibia,CO2 emissions from liquid fuel consumption (kt),2819.923,2566.9,2856.593,2192.866,3311.301,3516.653,3689.002,,,,,,
Namibia,CO2 emissions (kt),3103.5,3303.8,3507.4,3762.4,3932.1,4137.3,4152,4224,4279.3,4316.3,3952.8,,
Namibia,CO2 emissions (kg per 2015 US$ of GDP),0.353166614,0.357745944,0.361494686,0.3671615,0.361686219,0.364997014,0.366170118,0.376386321,0.377314595,0.383797616,0.38246051,,
Namibia,CO2 emissions from gaseous fuel consumption (% of total),0,0,0,0,0,0,0,,,,,,
Namibia,CO2 emissions from gaseous fuel consumption (kt),0,0,0,0,0,0,0,,,,,,
Namibia,CO2 intensity (kg per kg of oil equivalent energy use),2.034479553,2.090197039,2.150720552,2.199451058,2.21510558,,,,,,,,
Namibia,Energy use (kg of oil equivalent per capita),732.8625032,744.8938725,759.3922869,787.8381137,805.0745408,,,,,,,,
Namibia,Electric power consumption (kWh per capita),1601.031977,1629.196094,1681.684176,1714.666751,1674.988107,,,,,,,,
Namibia,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",80.39734296,78.98318116,77.90380913,77.83304587,76.27737945,,,,,,,,
Namibia,Renewable energy consumption (% of total final energy consumption),31.21,31.62,31.87,30.7,30.19,29.32,29.21,30.21,30.85,30.23,31.3,,
Namibia,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0,0,0,0,0,0,,,,,,,
Namibia,"Electricity production from renewable sources, excluding hydroelectric (kWh)",0,0,0,0,0,0,,,,,,,
Namibia,Renewable electricity output (% of total electricity output),95.55555556,98.18181818,97.80888618,95.56724267,99.13217623,97.78645833,,,,,,,
Namibia,Electricity production from oil sources (% of total),0.229885057,0.41958042,1.278149726,1.352366642,0.867823765,1.7578125,,,,,,,
Namibia,Electricity production from nuclear sources (% of total),0,0,0,0,0,,,,,,,,
Namibia,Electricity production from natural gas sources (% of total),0,0,0,0,0,0,,,,,,,
Namibia,Electricity production from hydroelectric sources (% of total),95.55555556,98.18181818,97.80888618,95.56724267,99.13217623,97.78645833,,,,,,,
Namibia,Electricity production from coal sources (% of total),4.214559387,1.398601399,0.91296409,3.080390684,0,0.455729167,,,,,,,
Namibia,Access to electricity (% of population),44.40174103,42.3,46.39559937,47.4,48.38235474,51.6,49.7,52.5,52.32165527,53.27858353,52.3,55.22531891,
Namibia,"Foreign direct investment, net inflows (% of GDP)",2.515253267,6.416813223,7.986130287,6.452327658,3.583167077,7.400680464,3.345704297,2.175057338,1.712998071,-1.407106309,-1.418899524,5.549498077,7.39255894
Namibia,Cereal yield (kg per hectare),405,427.5,431.1,458.7,226.1,370.7,261.5,426.3,502.5,731.5,429.5,517.3,
Namibia,Average precipitation in depth (mm per year),285,285,285,285,285,285,285,285,285,285,285,,
Namibia,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,
Namibia,Forest area (% of land area),8.926368594,8.84011952,8.753870447,8.667621373,8.581372299,8.495123225,8.408871722,8.322620219,8.236368716,8.150117213,8.06386571,7.977614206,
Namibia,Forest area (sq. km),73489.9,72779.82,72069.74,71359.66,70649.58,69939.5,69229.4,68519.3,67809.2,67099.1,66389,65678.9,
Namibia,Land area where elevation is below 5 meters (% of total land area),,,,,,0.201182292,,,,,,,
Namibia,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0.000416811,,,,,,,
Namibia,Urban land area where elevation is below 5 meters (sq. km),,,,,,3.449184296,,,,,,,
Namibia,Rural land area where elevation is below 5 meters (% of total land area),,,,,,0.20076548,,,,,,,
Namibia,Rural land area where elevation is below 5 meters (sq. km),,,,,,1661.367687,,,,,,,
Namibia,Arable land (% of land area),0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,0.971711062,
Namibia,Agricultural land (% of land area),47.13891824,47.13891824,47.13891824,47.13891824,47.13891824,47.14013288,47.14013288,47.14134752,47.14134752,47.14134752,47.14134752,47.14256216,
Namibia,Agricultural land (sq. km),388090,388090,388090,388090,388090,388100,388100,388110,388110,388110,388110,388120,
New Caledonia,Urban population (% of total population),67.102,67.565,68.024,68.479,68.931,69.379,69.821,70.256,70.683,71.104,71.518,71.925,72.325
New Caledonia,Urban population,167587,171852,176182,180545,184770,186949,188670,190260,191671,192862,194858,197549,200181
New Caledonia,Urban population growth (annual %),2.247800923,2.513102188,2.488391036,2.446250254,2.313175419,1.172404402,0.916360484,0.839210055,0.738880279,0.619454668,1.029618092,1.371556667,1.323530245
New Caledonia,"Population, total",249750,254350,259000,263650,268050,269460,270220,270810,271170,271240,272460,274660,276780
New Caledonia,Population growth (annual %),1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,0.524642605,0.28164857,0.218102595,0.13284625,0.025810734,0.448777652,0.804215476,0.76889977
New Caledonia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,,,,,,,,,,,,
New Caledonia,"Prevalence of underweight, weight for age (% of children under 5)",,,,,,,,,,,,,
New Caledonia,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
New Caledonia,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,
New Caledonia,"Primary completion rate, total (% of relevant age group)",,,,,,,,,,,,,
New Caledonia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,
New Caledonia,"Agriculture, forestry, and fishing, value added (% of GDP)",1.344741391,1.368228301,1.644436914,1.713291467,1.772455341,1.913341037,1.926708117,2.01198502,,1.786138614,,,
New Caledonia,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,
New Caledonia,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,
New Caledonia,Terrestrial and marine protected areas (% of total territorial area),,,,,,,95.7641579,96.01276245,96.01276245,95.7565591,95.7565591,95.7565591,95.7565591
New Caledonia,Marine protected areas (% of territorial waters),,,,,,,96.34122446,96.59333534,96.59333534,96.26025,96.26025,96.26024628,96.2602463
New Caledonia,Terrestrial protected areas (% of total land area),,,,,,,54.41,54.40415763,54.40415763,59.65821,59.65821,59.65821075,59.6582108
New Caledonia,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,
New Caledonia,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,
New Caledonia,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,
New Caledonia,Population living in areas where elevation is below 5 meters (% of total population),,,,,,10.86645398,,,,,,,
New Caledonia,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,5.32349428,,,,,,,
New Caledonia,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,5.542959702,,,,,,,
New Caledonia,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
New Caledonia,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,
New Caledonia,SF6 gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,PFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,Nitrous oxide emissions (% change from 1990),-7.752621516,-6.830147731,-5.907673946,,,,,,,,,,
New Caledonia,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,Methane emissions (% change from 1990),4.649983595,5.696483431,6.742983267,,,,,,,,,,
New Caledonia,Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,Total greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,
New Caledonia,Total greenhouse gas emissions (kt of CO2 equivalent),,,,,,,,,,,,,
New Caledonia,Other greenhouse gas emissions (% change from 1990),,,,,,,,,,,,,
New Caledonia,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",,,,,,,,,,,,,
New Caledonia,CO2 emissions from solid fuel consumption (% of total),,,,,,,,,,,,,
New Caledonia,CO2 emissions from solid fuel consumption (kt),1210.11,1162.439,1254.114,1232.112,1789.496,1881.171,2427.554,,,,,,
New Caledonia,CO2 emissions (kg per 2017 PPP $ of GDP),,,,,,,,,,,,,
New Caledonia,CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,
New Caledonia,CO2 emissions (metric tons per capita),,,,,,,,,,,,,
New Caledonia,CO2 emissions from liquid fuel consumption (% of total),,,,,,,,,,,,,
New Caledonia,CO2 emissions from liquid fuel consumption (kt),2291.875,2324.878,2339.546,2570.567,3047.277,2819.923,2849.259,,,,,,
New Caledonia,CO2 emissions (kt),,,,,,,,,,,,,
New Caledonia,CO2 emissions (kg per 2015 US$ of GDP),,,,,,,,,,,,,
New Caledonia,CO2 emissions from gaseous fuel consumption (% of total),,,,,,,,,,,,,
New Caledonia,CO2 emissions from gaseous fuel consumption (kt),0,0,0,0,0,0,0,,,,,,
New Caledonia,CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,,,,,
New Caledonia,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,
New Caledonia,Electric power consumption (kWh per capita),,,,,,,,,,,,,
New Caledonia,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",,,,,,,,,,,,,
New Caledonia,Renewable energy consumption (% of total final energy consumption),4.85,5.93,6.17,6.56,4.29,5.09,3.7,5.08,4.62,5.23,6.04,8.3,
New Caledonia,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,
New Caledonia,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,
New Caledonia,Renewable electricity output (% of total electricity output),15.03893423,18.85861023,20.11049386,20.50910571,11.67348511,14.09470867,,,,,,,
New Caledonia,Electricity production from oil sources (% of total),,,,,,,,,,,,,
New Caledonia,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,
New Caledonia,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,
New Caledonia,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,
New Caledonia,Electricity production from coal sources (% of total),,,,,,,,,,,,,
New Caledonia,Access to electricity (% of population),100,100,100,100,100,100,100,100,100,100,100,100,
New Caledonia,"Foreign direct investment, net inflows (% of GDP)",15.36770372,16.98450173,27.7749507,21.34499484,16.52120351,13.77738002,9.282076182,5.32680171,3.489099996,7.635148501,6.047070718,7.880905478,
New Caledonia,Cereal yield (kg per hectare),3923.5,3462.7,4610.9,4018.8,4800.1,4540,5713.9,6853.6,7868,7031.1,8689.9,7810.9,
New Caledonia,Average precipitation in depth (mm per year),,,,,,,,,,,,,
New Caledonia,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,
New Caledonia,Forest area (% of land area),45.89824945,45.89277899,45.88730853,45.88183807,45.87636761,45.87089716,45.8654267,45.85995624,45.85448578,45.84901532,45.84354486,45.8380744,
New Caledonia,Forest area (sq. km),8390.2,8389.2,8388.2,8387.2,8386.2,8385.2,8384.2,8383.2,8382.2,8381.2,8380.2,8379.2,
New Caledonia,Land area where elevation is below 5 meters (% of total land area),,,,,,5.407733747,,,,,,,
New Caledonia,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0.064435289,,,,,,,
New Caledonia,Urban land area where elevation is below 5 meters (sq. km),,,,,,12.14126249,,,,,,,
New Caledonia,Rural land area where elevation is below 5 meters (% of total land area),,,,,,5.343298458,,,,,,,
New Caledonia,Rural land area where elevation is below 5 meters (sq. km),,,,,,1006.814585,,,,,,,
New Caledonia,Arable land (% of land area),0.371991247,0.355579869,0.328446389,0.328227571,0.328227571,0.326586433,0.326586433,0.326586433,0.326586433,0.326586433,0.326586433,0.326586433,
New Caledonia,Agricultural land (% of land area),10.8643326,10.41028446,10.06750547,10.05087527,10.05087527,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,10.06728665,
New Caledonia,Agricultural land (sq. km),1986,1903,1840.34,1837.3,1837.3,1840.3,1840.3,1840.3,1840.3,1840.3,1840.3,1840.3,
Niger,Urban population (% of total population),16.221,16.216,16.212,16.208,16.219,16.247,16.29,16.35,16.425,16.517,16.626,16.751,16.894
Niger,Urban population,2700398,2802629,2910768,3023310,3141947,3270216,3408152,3554150,3708282,3872145,4045711,4230083,4427576
Niger,Urban population growth (annual %),3.706037457,3.715873568,3.785905865,3.793529379,3.849041378,4.001336632,4.131417114,4.19457259,4.245276178,4.323992047,4.384869056,4.456430699,4.563064136
Niger,"Population, total",16647543,17283112,17954407,18653199,19372014,20128124,20921743,21737922,22577058,23443393,24333639,25252722,26207977
Niger,Population growth (annual %),3.730703151,3.746720178,3.810576037,3.818205941,3.78117877,3.828859384,3.867091205,3.826933982,3.787596499,3.765444885,3.727100725,3.707423785,3.712987818
Niger,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,60.6,,,53.6,,,,50.9,,,,
